id,nombre_esp,nombre_eng,nombre_lat,mapa,titulo,habitat,sabias que,migracion,dimorfismo,tamaño,orden,especie,url_imagen,url_ave
86-porphyriops-melanops,Taguita,Spot-flanked Gallinule,Porphyriops melanops,https://aves.ninjas.cl/api/site/assets/files/3608/map.svg,Entre la Región de Atacama y la Región de  Los Lagos,"A la tagüita podemos observarla solitaria o en pequeños grupos, en lagunas, lagos y humedales en general.  Esta ave es residente desde la Región de Copiapó hasta Llanquihue, aunque también habitan en otros territorios de Sudamérica, como Argentina, Paraguay y Brasil. Nidifica en el agua o en tierras húmedas,  construye un nido con juncos o pastos, donde incuba entre cuatro a seis huevos pardo claro con pintitas oscuras.","El apellido científico de la tagüita común, “melanops”, significa cara negra en latín.",False,False,22 - 30 cm.,Gruiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3607/18082018085636taguita_pedro_valencia_web.jpg,https://aves.ninjas.cl/api/birds/86-porphyriops-melanops
30-phoenicoparrus-andinus,Parina Grande,Andean Flamingo,Phoenicoparrus andinus,https://aves.ninjas.cl/api/site/assets/files/3610/map.svg,Entre la Región de Arica y Parinacota y la Región de Atacama,"Esta especie se distribuye en los salares altiplánicos de Perú, Argentina y Chile. En nuestro país, es un habitante anual y común de los lagos salubres del altiplano, entre los 2300-4500 msnm, desde el extremo norte hasta la laguna del Negro Francisco en la cordillera de Copiapó. Existe registro de esta especie en la costa de la región de Coquimbo.","A esta especie se le conoce como el ""Flamenco Andino"" en Perú y Chile, como “Pariguana” en Perú, y como “Parina grande” en Argentina, Bolivia y Chile. Así mismo, se le reconoce como “Parina” en la cultura aymara, “Solor” en la cultura atacameña, y como “Tococo” o “chururu” en la lengua quechua. El debut en la sociedad cientifica de esta especie fue en 1854, cuando fue descrita por el naturalista alemán radicado en Chile, Dr. Rodulfo Phillipi. A su vez, un dato interesante que comparte con la Parina chica, es que el nombre de la región, provincia y localidad de Parinacota deben su nombre, en parte, a estos ejemplares, dado que Parinacota en aymara significa “lago de flamencos”.  Por último, el gran cantautor y folklorista Tito Fernández hace referencia a esta ave en su canción “El cumpleaños del Tordo”Finalmente, esta ave es el flamenco de mayor tamaño en nuestro país. A su vez, exhibe uno de los espectáculos naturales más lindos de Chile, al contrastar el intenso color de sus plumas con el blanco color de los salares. ¡No te lo puedes perder!",False,False,102 - 110 cm.,Phoenicopteriformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3609/2908201806343226082018032911parina_grande_ricardo_bitran_b.jpg,https://aves.ninjas.cl/api/birds/30-phoenicoparrus-andinus
130-zenaida-auriculata,Tórtola Común,Eared Dove,Zenaida auriculata,https://aves.ninjas.cl/api/site/assets/files/3613/map.svg,Entre la Región de Arica y Parinacota y la Región de Magallanes,"Especie de amplia distribución por el América del Sur. En Chile, se distribuye desde Iquique a Tierra del Fuego, entre la costa y  los 2000 mnsm de altitud, habitando áreas urbanas, rurales, costeras y boscosas. Catalogado como residente anual y local entre Coquimbo y Aysén, residente ocasional hasta Tarapacá, y visitante estival entre Aysén y Magallanes.","Esta ave ha sido reconocida con diferentes nombres según geografía y cultura. Particularmente fue reconocido como el pueblo mapuche como “Maycoño”, “Maykoño”,“Cullpo” “Kullpo”. Así mismo, es reconocida como “torcaza” en Argentina, Uruguay y Paraguay, “tortola torcaza” en Bolivia, “Rabiblanca” en Perú , “Paloma Collajera” en Colombia, y “Mbairari” por el pueblo guarani.  Esta elegante ave se ha transformado en protagonista de poemas, cuentos, refranes, y sin duda, forma parte de la cultura e identidad nacional. Con respecto a esto último, las tórtolas forman parte del lenguaje popular de nuestro país, por ejemplo, se utiliza la expresión de “tortolitos” para referirse a una pareja de enamorados, basándose en la profunda complicidad que exhibe la hembra y el macho durante la construcción de su nido. Así mismo, en el campo chileno se les apoda como “tortolo” a aquel joven inexperto. En la zona centro-sur de nuestro país, es de común uso el dicho “el que cría tórtolas y palomas empobrece”.    Por otro lado, en el norte chico, especialmente en la zona del interior, se le atribuyen poderes mágicos para encontrar el amor, mediante la formulación de remedios y amuletos mágicos. Por ejemplo, para conseguir el amor de alguien especial, se dice que debes conseguir el corazón de una tórtola y golondrina, secarlos, molerlos, y luego de mezclarlos en un polvo, éste debe ser depositado en la almohada de quien deseas que te ame. Por otro lado, si deseas mantener o recuperar el amor de una pareja, el polvo debe ser consumido por la persona.   Para el pueblo mapuche, la conducta de la tórtola adquiere el carácter de anunciante significativo, ya que, según la creencia, si una tórtola llora cerca de una casa es anuncio de muerte y enfermedad para dicha familia. El poeta Lorenzo Ayllapán señala que, para el pueblo mapuche, las tórtolas, y otras aves, sufren, lloran y expresan sus lamentos, dolor y penas. Lo anterior es profundizado por el poeta en sus versos: “El nido de cuatro palitos de tortola/ se ha derrumbado, por eso llora/, por la continua tala del bosque nativo/ por la agresión a la madre naturaleza/ por el viento, por la lluvia al comienzo del otoño,/ por eso es sincera la melancolía de la madre tórtola (…)”.   Así mismo, una de las teorías que explican el origen del nombre de la localidad de Quilpue, indican que dicho nombre deriva del mapudungun “Kullpo”, que significa tórtola - no obstante, esta proviene del quechua",True,False,22 - 28 cm.,Columbiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3612/18082018100202tortola_comun_pedro_valencia_web.jpg,https://aves.ninjas.cl/api/birds/130-zenaida-auriculata
89-fulica-rufifrons,Tagua de Frente Roja,Red-fronted Coot,Fulica rufifrons,https://aves.ninjas.cl/api/site/assets/files/3616/map.svg,Entre la Región de Atacama y la Región de Magallanes,,,False,False,38 - 43 cm.,Gruiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3615/22082018083952tagua_frente_roja_pablo_gutierrez_web.jpg,https://aves.ninjas.cl/api/birds/89-fulica-rufifrons
178-tachuris-rubrigastra,Sietecolores,Many-colored Rush-tyrant,Tachuris rubrigastra,https://aves.ninjas.cl/api/site/assets/files/3619/map.svg,Entre la Región de Atacama y la Región de Aysén,"Esta ave es de amplia distribución en América del Sur, destacando su presencia en Argentina, Bolivia, Brasil, Paraguay, Perú, Uruguay, y Chile.  En nuestro país, se extiende desde Atacama a Aysén, principalmente en áreas de juntos y totorales asociadas a cursos de agua de poca profundidad como tranque, lagunas, y en menor grado, vegas. Se describe la presencia de la subespecie loaensis en Antofagasta, principalmente en áreas circundantes al Río Loa.","Esta ave ha sido reconocida con diferentes nombres según geografía y cultura. Por ejemplo, la cultura mapuche lo reconoce como “Trif-Trif Trome”, y el pueblo guaraní como “Paparí”. Por su parte, en nuestro país es conocido popularmente como “Matraca”, mientras que en Argentina y Paraguay se les reconoce como “Tachurí sietecolores”, y en Perú como “Sietecolores de la totora”.   Ha sido reconocido en múltiples ocasiones como una de las aves más lindas de nuestro país, principalmente, entre los aficionados a la observación de aves se le reconoce como un deleite de colores y vida. Su belleza fue capaz de seducir a grandes estudiosos de la aves, como es el caso de Claudio Gay, y Guillermo Egli, quien indica sobre el sietecolores : “sin duda la más linda de Chile”. Por su parte, Claudio Gay, manifiesta su admiración perpleja por esta ave en su texto “Atlas de la Historia Física y Política de Chile”, señalando el carácter mágico que envuelve a esta pequeña e inquieta ave.     Sin duda, el preciso y equilibrado despliegue de colores y mixturas hace de esta ave una de las protagonistas de la cultura popular de la zona centro-sur de nuestro país. Por ejemplo, su aspecto policromático se explica a través de la historia de un pequeño pajarito carente de plumas, quien, arrancando de ser presa, se escondió en el taller de un carpintero, y sin darse cuenta, se manchó todo el cuerpo con las pinturas y materiales de él. Con la posteridad le narro su desventura a siete pájaros, y les pidió tres plumas a cada uno, las que fueron adheridas a su cuerpo para dar forma a pajarito sietecolores. Otra historia, señala que después de un gran diluvio, Dios hizo aparecer un hermoso y gran arcoíris, el cual fue, tras numerosos intentos, cruzado por una traviesa e inquieta ave, tiñéndose de los siete colores del arcoíris.   Finalmente, la belleza del sietecolores no podía ser ignorada por la poesía y los cuentos. Pablo Neruda hace mención a esta ave en su libro el “Arte de los Pájaros”, así como existen numerosas versiones del cuento infantil “El pájaro de los siete colores” o “Por qué el pájaro sietecolores tiene siete colores”, siendo adaptados para formatos audiovisuales, narrativos, y de tradición oral.",False,False,11 - 12 cm.,Passeriformes - Suborden Tyranni,Nativa,https://aves.ninjas.cl/api/site/assets/files/3618/13082018092703sietecolores_camilo_web.jpg,https://aves.ninjas.cl/api/birds/178-tachuris-rubrigastra
64-oxyura-vittata,Pato Rana de Pico Delgado,Lake Duck,Oxyura vittata,https://aves.ninjas.cl/api/site/assets/files/3622/map.svg,Entre la Región de Tarapacá y la Región de Magallanes,"Podemos observarlo solitario, en parejas o pequeños grupos en esteros, lagunas y humedales abundantes en vegetación. El Pato rana de pico delgado es residente en Chile desde Arica hasta Magallanes. Estos patos también habitan  en Argentina, Paraguay y Brasil. Construyen su nido  el suelo,  en lugares escondidos tras la  vegetación, en donde incuban  entre 3 y 5 huevos blanquecinos.",Su nombre “pato rana” se debe a que en el cortejo el macho infla su pecho mientras emite graznidos similares al croar de una rana.,True,True,36 - 46 cm.,Anseriformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3621/23082018065905pato_rana__de__pico__delgado__macho_rodrigo_reyes.jpg,https://aves.ninjas.cl/api/birds/64-oxyura-vittata
90-vanellus-chilensis,Queltehue / Treile,Southern Lapwing,Vanellus chilensis,https://aves.ninjas.cl/api/site/assets/files/3624/map.svg,Entre la Región de Antofagasta y la Región de Magallanes,"Esta especie es de amplia distribución en Chile y Argentina. En nuestro país, es residente común de praderas, campos, terrenos húmedos, áreas verdes y jardines en la ciudad entre los 0-2600 m.s.n.m  desde la Región de Atacama hasta Tierra del Fuego. Ahora bien, la subespecie chilensis se ubica desde la Región de Atacama hasta la Región de Los Lagos. Por su parte, la subespecie fratensis se ubica entre Aysen hasta Tierra del Fuego.","Históricamente esta ave ha sido reconocida con diferentes nombres según geografía y cultura. Por ejemplo, en Argentina se les llama ""Tero"", y en Uruguay, ""Teruteru"". En Chile, en los tiempos de los españoles fue identificado como ""Fraile"",  reconocimiento que se extiende hasta la actualidad en la Isla Grande de Chiloé, debido a que, por un lado, sus colores del pecho y espalda se parecen a los colores de la vestimenta eclesiástica, particularmente, el blanco y negro del pecho y el color ceniza de su espalda, además de que siendo pichón su cabeza presenta un cerquillo de plumas similar al emblemático corte de los frailes franciscanos, y por otro lado, se decía que el ave que lidera el vuelo de la bandada, se asemeja al fraile que encabeza la procesión fúnebre junto al difunto.  Por su parte, los mapuches lo conocen como ""Kelteu"" y ""Tréguil"", ya que simboliza la perspicacia de la Machi. En las tribus de la zona centro-sur, esta ave era parte del rito nguillatún o rito propiciatorio, a través del baile Treguilpurum, danza en que se imitan todos los movimientos de esta ave. Uno de los mayores atributos de esta ave – aporte de la cultura mapuche – es su reputación benéfica, ya que, su canto anuncia la presencia de forasteros cerca de la ruca o tu casa. Entre los numerosos atributos de esta ave, se dice que son buenos jardineros, ya que, dada su alimentación, controla la población de insectos en los prados y jardines. Así mismo, se les dice que son tremendos cuidadores o vigilantes, ya que, según la cultura mapuche, son cuidadores del ganado y los animales, por lo que se les ubica en la puerta de los corrales. Otro atributo particular, es que son considerados meteorólogos naturales, ya que, desde la Serena hacia el sur, se dice que su grito es augurio de lluvia próxima. Particularmente, en la séptima región, el anuncio de lluvia se le atribuye a cuando a este pájaro se le ve con un vuelvo muy bajo. A esta ave se le otorgan cualidades psico-mágicas, por ejemplo, desde la séptima región, se dice que para que una persona te ame, se recomienda rasguñarla con el pequeño espolón de las alas de este pajarito. En cambio, para la gente de la zona central, se recomienda sacar el espolón del ala, y utilizarlo como amuleto para que te ame la persona que tu deseas.  Por cierto, el queltejue es protagonista de relatos, refranes, poemas y canciones, sin duda, el queltehue es un icono de nuestra cultura e identidad. Por ejemplo, canciones populares como “Decimas de la fiesta de los pajaros” o “el cumpleaños del Tordo” de Tito Fernández aluden a la presencia del queltehue como un infaltable en una reunión de aves. Esta mágica especie se hace presente en la prosa de Cortazar, en los poemas de Manuel Rojas, y en los versos de Neruda. Sin duda, el impacto de la incursión y la producción literaria de Manuel Rojas, lo han clasificado como un ser libre como un queltehue. Por su parte, Neruda le dedica un poema en su texto el Arte de los Pájaros denominado “Queltehue”, donde representa la significancia cultural de esta especie para Chile a través de sus versos “No hizo tal cosa el agorero: voló y planeó para bajar en un trigal desmoronado, entre terrones de rastrojo y desde allí lanzó su idioma su tero tero lancinante, mientras picaba, picoteaba y devoraba sin pasión un simple gusano terrestre”. Finalmente, el queltehue es un personaje recurrente de relatos de la zona centro-sur, y algunas leyendas mapuches. Y, ¿Cuál es tu historia con los queltehues?",False,False,32 - 38 cm.,Charadriiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3623/13082018085643queltehue_camilo_maldonado_web.jpg,https://aves.ninjas.cl/api/birds/90-vanellus-chilensis
52-anas-versicolor,Pato Capuchino,Silver Teal,Anas versicolor,https://aves.ninjas.cl/api/site/assets/files/3627/map.svg,Entre la Región Metropolitana de Santiago y la Región de Magallanes,"Podemos observarlo en parejas o grupos, en lagunas, pantanos u otro tipo de humedales. El pato capuchino es residente en Chile desde la Región Metropolitana hasta Tierra del Fuego. Durante el invierno austral migra hacia Argentina, aunque parte de su población permanece durante los meses más fríos En nuestro país. Esta ave también habita otras zonas de Sudamérica, como Bolivia, Paraguay y sur de Brasil. Construye su nido en el suelo, sobre la vegetación o a orillas de humedales, en donde coloca entre seis a 10 huevos de color crema.","El pato capuchino  se podría confundir con el pato puna, pero este último es de mayor tamaño  y  habita en el altiplano entre Parinacota y Antofagasta.",True,True,39 - 43 cm,Anseriformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3626/20082018065818pato_capuchino_marcos_baumann_web.jpg,https://aves.ninjas.cl/api/birds/52-anas-versicolor
172-muscisaxicola-albilora,Dormilona de Ceja Blanca,White-browed Ground-tyrant,Muscisaxicola albilora,https://aves.ninjas.cl/api/site/assets/files/3629/map.svg,Entre la Región de Antofagasta y la Región de Magallanes,"Estas activas pero temerosas aves se pueden observar solitarias, en parejas o en grupos desde la Región de Coquimbo hasta la Región de Magallanes y de la Antártica Chilena. Suelen frecuentar laderas rocosas cercanas a cursos de agua, pastizales, corrales e incluso zonas pobladas. En invierno migran al altiplano de Chile, llegando a Bolivia, Perú y Ecuador. Estas aves nidifican en grietas entre rocas muy escondidas en donde coloca entre 2 a 3 huevos blanquecinos con manchas castañas.","Es un ave muy territorial, donde al momento de defender su terreno realiza un despliegue tanto en tierra como en aire. En el suelo, levanta sus alas (una o las dos), imponiéndose al adversario y el otro, es subir volando, mantenerse en el aire y bajar. Ambos rituales los realiza con vocalizaciones.",True,False,16 - 18 cm.,Passeriformes - Suborden Tyranni,Nativa,https://aves.ninjas.cl/api/site/assets/files/3628/17082018095838dormilonacejablanca_carlos_monteverde_web.jpg,https://aves.ninjas.cl/api/birds/172-muscisaxicola-albilora
15-pelecanus-thagus,Pelícano Común,Peruvian Pelican,Pelecanus thagus,https://aves.ninjas.cl/api/site/assets/files/3631/map.svg,Entre la Región de Arica y Parinacota y la Región de Aysén,,,True,False,137–152 cm.,Pelecaniformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3630/18082018073325pelicano_comun_pedro_valencia_web.jpg,https://aves.ninjas.cl/api/birds/15-pelecanus-thagus
234-sterna-hirundo,Gaviotín Boreal,Common Tern,Sterna hirundo,https://aves.ninjas.cl/api/site/assets/files/3633/map.svg,Entre la Región de Arica y Parinacota y la Región de Valparaíso,"En Chile es un habitante del período estival en la costa y altamar desde la Región de Arica y Parinacota hasta la Región de Valparaíso, aunque no es abundante. Durante el invierno migra hacia Norteamérica donde nidifica. Se distribuye en casi todo el mundo, abarcando Norteamérica, Sudamérica, islas antárticas, Europa y África. Se desplaza generalmente en pequeños grupos por la costa, como también en alta mar y descansa en playas arenosas y estuarios del centro y norte del país. Se reproducen en colonias que ubica en ambientes tanto de agua dulce, como marinos. Sus rutinas son silenciosas, pero en sus áreas de cría vocaliza frecuentemente.","La palabra sterna se usaba en el inglés antiguo, mientras que un vocablo similar era utilizado por los frisones para designar a la golondrina de mar. Una de las menciones más antiguas aparece en el poema The Seafarer (El navegante) ​escrito alrededor del año 1000.",True,False,32 - 39 cm.,Charadriiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3632/2908201807102021082018045357gaviotin_boreal_gary_vause_web.jpg,https://aves.ninjas.cl/api/birds/234-sterna-hirundo
11-spheniscus-humboldti,Pingüino de Humboldt,Humboldt Penguin,Spheniscus humboldti,https://aves.ninjas.cl/api/site/assets/files/3635/map.svg,Entre la Región de Arica y Parinacota y la Región de Los Lagos,"Especie endémica de la corriente de Humboldt distribuyéndose en agua y zonas costeras desde el sur Chile hasta Perú. En nuestro país, esta especie se distribuye desde Arica hasta Los Lagos, residiendo en aguas cercana a zonas costeras rocosas. Por su parte, se indica que la mayoría de las colonias reproductivas de esta especie se encuentran desde Valparaíso hacia el norte, además de haber registros de presencia en el Archipiélago Juan Fernández.","Esta ave ha sido reconocida comúnmente como “pájaro niño”, “moquete”, “Pato burro” y “Pingüino del norte”. Debe su nombre a su distribución en la corriente de Humboldt. Su debut en la sociedad científica a nivel mundial se dio en 1834, gracias a la descripción realizada por el médico, zoólogo y botánico alemán denominado Franz Ferdinand en su famosa taxonomía zoológica “Meyen”. Un dato interesante respecto a esta especie hace alusión a que el apodo de “pingüinos” hacia los estudiantes chilenos se debe a esta especie, no obstante, no existe un claro consenso.    En términos populares, el Pingüino de Humboldt es una de las especies más reconocidas por la ciudadanía, siendo las pinguineras de esta especie, uno de los principales atractivos naturales del país. Así mismo, su grave estado de amenaza ha derivado en que varias pinguineras hayan sido nombradas áreas de conservación y  protección por parte del Estado de Chile, denominando como Reserva Nacional Pingüino de Humboldt al territorio emplazado entre Atacama y Coquimbo, especialmente a las islas de Chañaral, Choros y Damas, debido a la presencia de esta especie. Por último, uno de los intentos más llamativos del último tiempo para disminuir la competencia y disminución de vegetación de los islotes por causa de conejos en la Reserva Nacional Pingüino de Humboldt, es la inclusión del perro Finn a la isla durante un par de semanas, con el fin de rastrear conejos, para su erradicación.      Por su parte, esta carismática ave ha saltado a la fama de forma explosiva tanto en nuestro país como en Perú, gracias a su protagonismo de la literatura, cortometrajes, y de los noticieros de los últimos años. Por un lado, el cuento “Emilio, el pingüino” de Karina Donoso es una narración ecológica, que de la mano del personaje del pingüino de Humboldt “Simón”, nos permite conocer la ecología y vulnerabilidad de esta especie, y por otro lado, el gran poeta chileno Enrique Lihn hace referencia a este particular pingüino en su texto “El cupido Callejero”, aludiendo a “pájaro bobo que fuiste arrojado al paseo ahumada por la corriente de Humboldt”, y posteriormente entrando en diálogos más profundos. Así mismo, el cortometraje “Humboldt” de Rene Castillo y Nicolás Cortés, mediante la narración del intrépido viaje de un pingüino mientras trata de regresar a la Antártica desde la zona norte, nos adentra en el hábitat, especies y amenazas que se disponen a lo largo de la corriente de Humboldt, especialmente, haciendo referencia a esta especie. Finalmente, hace algunos años, el pingüino de Humboldt fue protagonista de los noticieros a nivel mundial, debido a que Tomas, un ejemplar de esta especie y residente del borde costero de Lima, se desoriento y deambulo por las calles de la ciudad hasta su captura. Y, ¿Cuál es tu historia con este carismático pingüino?",True,False,65 - 70 cm.,Sphenisciformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3634/13082018092252pinguino_camilo_maldonado_web.jpg,https://aves.ninjas.cl/api/birds/11-spheniscus-humboldti
198-phrygilus-alaudinus,Platero,Band-tailed Sierra-finch,Phrygilus alaudinus,https://aves.ninjas.cl/api/site/assets/files/3638/map.svg,Entre la Región de Atacama y la Región de Los Ríos,"Este fringílido se puede observar en parejas o grupos,   habitando arbustos y matorrales de zonas costeras, áridas  y precordilleranas comprendidas entre la Región de Atacama y Los Ríos. Su distribución puede llegar hasta los 3.500 msnm. Estas aves también residen en países de Sudamérica como Argentina, Perú y Bolivia. El platero coloca su nido a ras de suelo, en donde pone entre tres a cinco huevos de color blanco-oliva con pintitas oscuras.","Su apellido científico “alaudinus” significa similar a una alondra. En la época reproductiva, el macho corteja a la hembra, volando en círculos y emitiendo un dulce trino.",False,True,13 - 14 cm.,Passeriformes - Suborden Passeres,Nativa,https://aves.ninjas.cl/api/site/assets/files/3637/19082018094050platero_hembra_marcos_baumann_web.jpg,https://aves.ninjas.cl/api/birds/198-phrygilus-alaudinus
36-chloephaga-hybrida,Caranca,Kelp Goose,Chloephaga hybrida,https://aves.ninjas.cl/api/site/assets/files/3641/map.svg,Entre la Región de Los Lagos y la Región de Magallanes,"Podemos observarlos en parejas o pequeñas bandadas en zonas costeras, bahías y estuarios. La caranca es residente en Chile desde la Región de Los Lagos hasta Magallanes. Estos gansos también habitan la zona sur  de Argentina e Islas Malvinas. Construyen su nido con pastos y plumas sobre  rocas costeras e incuban entre 2 y 5 huevos de color rosado cremoso.","El apellido científico “hybrida” le fue otorgado por el historiador Juan Ignacio Molina, pues observó que estas aves son una mezcla de un padre blanco y una madre gris.Su nombre en inglés “Kelp” significa alga y así fue bautizado por sus preferencias alimenticias.",True,True,55 - 65 cm.,Anseriformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3640/24082018043244carancas_roderich_barria_web.jpg,https://aves.ninjas.cl/api/birds/36-chloephaga-hybrida
43-tachyeres-pteneres,Quetru No Volador,Flightless  Steamer-duck,Tachyeres pteneres,https://aves.ninjas.cl/api/site/assets/files/3644/map.svg,Entre la Región de Los Ríos y la Región de Magallanes,"A esta ave podemos observarlos en parejas o grupos exclusivamente en zonas costeras, marinas y fiordos patagónicos. El quetru no volador es residente en Chile desde Chiloé hasta el Cabo de Hornos. Estos patos también habitan en las costas del sur de Argentina. Nidifica oculto en el suelo entre pastizales y roqueríos, en donde construye su nido con ramitas y plumas. Incuba entre cuatro a ocho huevos blanco-amarillentos.","En la mitología mapuche se habla del Quetronamun (pie del pato quetro), que corresponde a  una figura mitológica representada por un enano que anda en una sola pierna. Su aparición es indicio de muerte y desgracia. Sin embargo, si alguien se encuentra con sus inconfundibles y únicas huellas, será beneficiado con buenos augurios.",False,True,74 - 84 cm.,Anseriformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3643/23082018064205quetru_no_volador_macho_rodrigo_reyes_web.jpg,https://aves.ninjas.cl/api/birds/43-tachyeres-pteneres
112-gallinago-stricklandii,Becasina grande,Fuegian Snipe,Gallinago stricklandii,https://aves.ninjas.cl/api/site/assets/files/3646/map.svg,En la Región de Magallanes,Ave del extremo sur de Chile y Argentina. Los registros actuales la concentran sólo en Tierra del Fuego y algunas islas cercanas. Prefiere terrenos húmedos y con vegetación arbustiva baja. Se le ve generalmente en riberas de arroyos y pastizales. Desde el nivel del mar hasta los 800 m.,Es un ave de hábitos crepusculares y también nocturnos.,False,True,29 - 35 cm.,Charadriiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3645/23082018071447becasina_grande_claudia_silva_web.jpg,https://aves.ninjas.cl/api/birds/112-gallinago-stricklandii
157-cinclodes-patagonicus,Churrete común,Dark-bellied Cinclodes,Cinclodes patagonicus,https://aves.ninjas.cl/api/site/assets/files/3649/map.svg,Entre la Región de Atacama y la Región de Magallanes,"Podemos observarlo solitario, en parejas o pequeños grupos saltando inquietamente de piedra en piedra, moviendo su colita de arriba hacia abajo en esteros, riachuelos y humedales. El churrete común es residente en Chile. Existen dos subespecies: patagonicus que se limita a la Región de Magallanes y la chilensis que tiene una distribución desde Vallenar hasta Aysén con algunos registros en San Pedro de Atacama. Estas aves también habitan en algunas zonas de Argentina, siendo endémico del cono sur de América. Construyen su nido  el suelo,  en lugares escondidos tras la  vegetación, en barrancos o cuevas de roedoresm, en donde incuban  entre dos a cuatro huevos blanquecinos.","El gracioso nombre “churrete” que significa “andar con diarrea”  le fue dado en Chile debido a que estas aves tienen una activa digestión y eliminan sus excrementos a cada momento. 
Uno de sus nombres en mapudungun “Chiuchiu” es una onomatopeya, es decir,  corresponde al sonido que emite cuando canta “chiut chiut chiu”.",False,False,18 - 22 cm.,Passeriformes - Suborden Tyranni,Nativa,https://aves.ninjas.cl/api/site/assets/files/3648/05092018090437churrete_comun_marcos_baumann_web.jpg,https://aves.ninjas.cl/api/birds/157-cinclodes-patagonicus
142-athene-cunicularia,Pequén,Burrowing Owl,Athene cunicularia,https://aves.ninjas.cl/api/site/assets/files/3651/map.svg,Entre la Región de Arica y Parinacota y la Región de Aysén,"El pequén se puede observar solitario o en pequeños grupos en dunas, estepas, costas o campos abiertos. Es residente desde la Región de Arica hasta Aysén con un rango que va desde la costa hasta los 4.000 msnm. Estas aves habitan otras zonas geográficas de Sudamérica como Perú, Argentina y Bolivia. Habitualmente nidifica en cuevas recicladas  de conejos u otros roedores, en donde incuba entre cuatro a seis huevos blanquecinos y opacos.",Su nombre en inglés burrowing owl significa búho de la madriguera y fue bautizado así debido a su comportamiento de habitar y nidificar en cuevas de conejos.,False,False,19 - 26 cm.,Strigiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3650/13082018082633pequen_camilo_web.jpg,https://aves.ninjas.cl/api/birds/142-athene-cunicularia
118-larus-belcheri,Gaviota Peruana,Belcher´s Gull,Larus belcheri,https://aves.ninjas.cl/api/site/assets/files/3654/map.svg,Entre la Región de Arica y Parinacota y la Región de Coquimbo,"En nuestro país se distribuye por el litoral desde la Región de Arica y Parinacota hasta la Región de Atacama. Además existen algunos registros ocasionales más hacia el sur, excepcionalmente hasta la Región de Los Lagos. Es un Gaviota abundante en el litoral peruano, y se extiende por el norte llegando casi hasta el límite con Ecuador. Es una gaviota estrictamente costera, desplazándose por playas rocosas y arenosas, e inclusive alta mar. Nidifica en rocas o islotes, generalmente casi a la misma altura del agua. Pone 3 huevos de color claro, con tinte oliváceo y pintas oscuras.",La Gaviota Peruana es un ave que recorre prácticamente toda la costa.,False,False,45 - 54 cm.,Charadriiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3653/04082018120235_gaviota_peruana_leslie_brackenridge_b.jpg,https://aves.ninjas.cl/api/birds/118-larus-belcheri
171-agriornis-montanus,Mero Gaucho,Black-billed Shrike-tyrant,Agriornis montanus,https://aves.ninjas.cl/api/site/assets/files/3656/map.svg,Entre la Región de Arica y Parinacota y la Región de Magallanes,"El Mero Gaucho se distribuye por todo el sector andino desde Colombia hasta Argentina, desplazándose desde el nivel del mar hasta los 4.500 m.s.n.m. A nivel nacional esta especie habita desde la región de Arica y Parinacota hasta la región de Magallanes y la Antártica Chilena. Por su parte, la subespecie leucura se define como un residente anual escaso a localmente común en ambientes cordilleranos desde Aconcagua Valparaíso hasta Los Lagos, siendo migratorio local desde Aysén hasta Magallanes. Por otro lado, la subespecie maritima es un residente anual escaso a local desde Tarapacá hasta Coquimbo. Y finalmente, la subespecie intermedia es un residente anual escaso de la pre-puna y altiplano de Parinacota.","A esta especie se le reconoce como mero gaucho, gaucho y mero cordillerano. Por su parte, el apodo de ""gaucho"" es una onomatopeya de su canto.",True,False,23 - 24 cm.,Passeriformes - Suborden Tyranni,Nativa,https://aves.ninjas.cl/api/site/assets/files/3655/01092018090613mero_gaucho_juvenil_sergio_moya_web.jpg,https://aves.ninjas.cl/api/birds/171-agriornis-montanus
